100,57.29512023925781
100,54.92858123779297
100,55.836143493652344
100,68.62141418457031
100,58.026702880859375
100,58.66849899291992
100,54.943321228027344
100,49.473106384277344
100,57.6712646484375
100,50.41387176513672
100,49.9110221862793
100,49.85152816772461
100,47.23139953613281
100,46.02724075317383
100,37.35396194458008
100,42.223876953125
100,47.743865966796875
100,42.873443603515625
100,39.828224182128906
100,42.80088806152344
100,38.820457458496094
100,36.958396911621094
100,40.64604187011719
100,41.04645538330078
100,35.7827033996582
100,40.14170455932617
100,41.004241943359375
100,34.070194244384766
100,38.35505294799805
100,37.621826171875
100,43.911842346191406
100,44.55601119995117
100,38.95094680786133
100,42.513301849365234
100,46.330810546875
100,43.61174011230469
100,41.72915267944336
100,39.4122314453125
100,35.206886291503906
100,37.898460388183594
100,39.733009338378906
100,37.43458938598633
100,43.3336181640625
100,35.28641891479492
100,37.00002670288086
100,40.0460319519043
100,34.15348434448242
100,44.95210647583008
100,33.72407150268555
100,40.6645622253418
100,39.512123107910156
100,46.8043098449707
100,43.26200866699219
100,42.01527786254883
100,47.50863265991211
100,45.420345306396484
100,41.116458892822266
100,38.90357971191406
100,45.055538177490234
100,46.62043380737305
100,50.10371017456055
100,54.31156921386719
100,47.73434066772461
100,45.44743728637695
100,43.88224411010742
100,37.09606170654297
100,42.004615783691406
100,47.297420501708984
100,48.30019760131836
100,41.97255325317383
100,46.74587631225586
100,44.2580680847168
100,41.59907913208008
100,40.551700592041016
100,42.279388427734375
100,40.64303207397461
100,41.55317306518555
100,42.473228454589844
100,41.218711853027344
100,40.52489471435547
100,48.46501922607422
100,46.612186431884766
100,45.05567169189453
100,42.70165252685547
100,41.76510238647461
100,42.42916488647461
100,42.816402435302734
100,38.841590881347656
100,45.41602325439453
100,42.99343490600586
100,40.427696228027344
100,40.38533020019531
100,39.96126174926758
100,37.039344787597656
100,43.40031051635742
100,35.952552795410156
100,42.16341781616211
100,33.61140823364258
100,38.67421340942383
100,41.224098205566406
100,45.881072998046875
100,40.06560134887695
100,36.70674133300781
100,39.93836975097656
100,48.307647705078125
100,45.63285827636719
100,44.473854064941406
100,45.788143157958984
100,45.23371505737305
100,41.025291442871094
100,38.031253814697266
100,43.123931884765625
100,37.469268798828125
100,38.97652053833008
100,40.789306640625
100,43.47272872924805
100,45.78079605102539
100,36.8189697265625
100,39.65510940551758
100,44.77404022216797
100,41.979713439941406
100,42.08756637573242
100,41.66684341430664
100,39.69896697998047
100,39.7015495300293
100,43.24087142944336
100,38.688682556152344
100,48.5955696105957
100,46.620765686035156
